1901,1kmN3589E4407
2041,1kmN3589E4408
1148,1kmN3589E4409
10,1kmN3589E4410
6,1kmN3589E4414
9,1kmN3589E4415
17,1kmN3590E4396
106,1kmN3590E4397
46,1kmN3590E4398
29,1kmN3590E4399
52,1kmN3590E4400
33,1kmN3590E4401
21,1kmN3590E4402
15,1kmN3590E4403
171,1kmN3590E4404
1992,1kmN3590E4405
2937,1kmN3590E4406
2882,1kmN3590E4407
862,1kmN3590E4408
944,1kmN3590E4409
19,1kmN3590E4410
13,1kmN3590E4411
4,1kmN3590E4412
47,1kmN3590E4413
5,1kmN3590E4414
13,1kmN3590E4415
6,1kmN3590E4416
35,1kmN3591E4396
100,1kmN3591E4397
15,1kmN3591E4398
61,1kmN3591E4399
29,1kmN3591E4400
12,1kmN3591E4401
14,1kmN3591E4403
2,1kmN3591E4404
163,1kmN3591E4405
485,1kmN3591E4406
1052,1kmN3591E4407
111,1kmN3591E4408
21,1kmN3591E4409
68,1kmN3591E4410
75,1kmN3591E4411
31,1kmN3591E4412
14,1kmN3591E4413
35,1kmN3591E4414
7,1kmN3591E4415
2,1kmN3592E4396
95,1kmN3592E4397
32,1kmN3592E4398
434,1kmN3592E4399
17,1kmN3592E4400
99,1kmN3592E4401
5,1kmN3592E4402
16,1kmN3592E4403
7,1kmN3592E4404
19,1kmN3592E4405
53,1kmN3592E4406
29,1kmN3592E4407
35,1kmN3592E4408
19,1kmN3592E4409
11,1kmN3592E4410
35,1kmN3592E4411
28,1kmN3592E4413
19,1kmN3592E4414
124,1kmN3593E4397
17,1kmN3593E4398
126,1kmN3593E4399
169,1kmN3593E4400
36,1kmN3593E4401
17,1kmN3593E4402
9,1kmN3593E4403
7,1kmN3593E4404
7,1kmN3593E4405
68,1kmN3593E4406
8,1kmN3593E4407
47,1kmN3593E4408
3,1kmN3593E4409
28,1kmN3593E4410
26,1kmN3593E4411
46,1kmN3593E4412
11,1kmN3593E4413
1,1kmN3593E4415
92,1kmN3594E4397
10,1kmN3594E4398
32,1kmN3594E4399
24,1kmN3594E4400
42,1kmN3594E4401
13,1kmN3594E4402
156,1kmN3594E4403
290,1kmN3594E4404
3,1kmN3594E4405
15,1kmN3594E4406
15,1kmN3594E4407
37,1kmN3594E4408
14,1kmN3594E4409
20,1kmN3594E4410
51,1kmN3594E4411
16,1kmN3594E4412
33,1kmN3594E4413
4,1kmN3594E4414
39,1kmN3595E4396
10,1kmN3595E4397
10,1kmN3595E4398
25,1kmN3595E4399
11,1kmN3595E4400
13,1kmN3595E4401
28,1kmN3595E4402
10,1kmN3595E4403
20,1kmN3595E4404
20,1kmN3595E4405
34,1kmN3595E4406
104,1kmN3595E4407
25,1kmN3595E4408
24,1kmN3595E4409
14,1kmN3595E4410
3,1kmN3595E4411
59,1kmN3595E4412
18,1kmN3595E4413
23,1kmN3595E4414
7,1kmN3595E4415
29,1kmN3596E4399
36,1kmN3596E4402
33,1kmN3596E4403
13,1kmN3596E4404
18,1kmN3596E4405
113,1kmN3596E4407
68,1kmN3596E4408
26,1kmN3596E4410
36,1kmN3596E4412
6,1kmN3596E4413
39,1kmN3596E4414
24,1kmN3597E4404
59,1kmN3597E4409
24,1kmN3597E4410
17,1kmN3597E4411
19,1kmN3597E4412
16,1kmN3597E4413
9,1kmN3598E4409
82,1kmN3598E4410
32,1kmN3598E4411
28,1kmN3598E4412
14,1kmN3598E4413
2,1kmN3599E4409
15,1kmN3599E4410
12,1kmN3599E4411
3,1kmN3599E4412
28,1kmN3599E4413
3,1kmN3599E4414
10,1kmN3600E4411
26,1kmN3600E4412
10,1kmN3600E4413
8,1kmN3600E4414
7,1kmN3601E4413
20,1kmN3572E4467
19,1kmN3572E4468
21,1kmN3573E4466
63,1kmN3573E4467
14,1kmN3573E4468
19,1kmN3573E4469
52,1kmN3573E4470
10,1kmN3573E4471
19,1kmN3574E4466
36,1kmN3574E4467
9,1kmN3574E4468
86,1kmN3574E4470
516,1kmN3574E4471
489,1kmN3574E4472
10,1kmN3575E4466
13,1kmN3575E4467
34,1kmN3575E4468
18,1kmN3575E4469
21,1kmN3575E4470
151,1kmN3575E4471
382,1kmN3575E4472
61,1kmN3575E4473
238,1kmN3576E4466
88,1kmN3576E4467
99,1kmN3576E4468
182,1kmN3576E4469
33,1kmN3576E4470
73,1kmN3576E4471
110,1kmN3576E4472
65,1kmN3576E4473
36,1kmN3576E4474
14,1kmN3576E4475
2,1kmN3577E4465
24,1kmN3577E4466
20,1kmN3577E4467
19,1kmN3577E4468
14,1kmN3577E4469
20,1kmN3577E4470
15,1kmN3577E4471
37,1kmN3577E4472
9,1kmN3577E4473
4,1kmN3577E4474
103,1kmN3577E4475
79,1kmN3577E4476
21,1kmN3578E4462
11,1kmN3578E4464
31,1kmN3578E4465
38,1kmN3578E4466
18,1kmN3578E4467
77,1kmN3578E4468
18,1kmN3578E4469
14,1kmN3578E4470
7,1kmN3578E4471
4,1kmN3578E4472
48,1kmN3578E4473
6,1kmN3578E4474
20,1kmN3578E4475
24,1kmN3578E4476
24,1kmN3579E4462
9,1kmN3579E4463
26,1kmN3579E4464
10,1kmN3579E4465
2,1kmN3579E4466
20,1kmN3579E4467
23,1kmN3579E4468
4,1kmN3579E4469
17,1kmN3579E4470
22,1kmN3579E4471
20,1kmN3579E4472
32,1kmN3579E4473
33,1kmN3579E4474
62,1kmN3579E4475
41,1kmN3579E4476
57,1kmN3580E4463
27,1kmN3580E4464
17,1kmN3580E4465
28,1kmN3580E4466
39,1kmN3580E4467
21,1kmN3580E4468
51,1kmN3580E4469
37,1kmN3580E4470
210,1kmN3580E4471
1740,1kmN3580E4472
220,1kmN3580E4473
35,1kmN3580E4475
25,1kmN3580E4476
37,1kmN3581E4463
19,1kmN3581E4464
14,1kmN3581E4465
122,1kmN3581E4466
2,1kmN3581E4467
16,1kmN3581E4468
18,1kmN3581E4469
41,1kmN3581E4470
351,1kmN3581E4471
757,1kmN3581E4472
101,1kmN3581E4473
10,1kmN3581E4474
30,1kmN3581E4475
22,1kmN3581E4476
258,1kmN3582E4463
194,1kmN3582E4464
14,1kmN3582E4465
6,1kmN3582E4466
15,1kmN3582E4467
31,1kmN3582E4468
18,1kmN3582E4469
11,1kmN3582E4470
108,1kmN3582E4471
5,1kmN3582E4472
38,1kmN3582E4473
195,1kmN3582E4474
10,1kmN3582E4475
4,1kmN3582E4476
15,1kmN3583E4458
26,1kmN3583E4459
29,1kmN3583E4460
62,1kmN3583E4461
32,1kmN3583E4462
6,1kmN3583E4463
36,1kmN3583E4464
124,1kmN3583E4465
17,1kmN3583E4466
9,1kmN3583E4467
5,1kmN3583E4468
26,1kmN3583E4469
30,1kmN3583E4470
12,1kmN3583E4471
35,1kmN3583E4474
11,1kmN3583E4475
19,1kmN3583E4476
55,1kmN3584E4456
36,1kmN3584E4457
51,1kmN3584E4458
40,1kmN3584E4459
23,1kmN3584E4460
590,1kmN3584E4461
708,1kmN3584E4462
194,1kmN3584E4463
6,1kmN3584E4464
23,1kmN3584E4465
20,1kmN3584E4466
43,1kmN3584E4467
284,1kmN3584E4468
33,1kmN3584E4469
16,1kmN3584E4470
31,1kmN3584E4471
8,1kmN3584E4472
219,1kmN3584E4473
59,1kmN3584E4474
22,1kmN3584E4475
18,1kmN3584E4476
64,1kmN3585E4455
1,1kmN3585E4456
8,1kmN3585E4457
89,1kmN3585E4458
7,1kmN3585E4459
29,1kmN3585E4460
138,1kmN3585E4461
837,1kmN3585E4462
143,1kmN3585E4463
133,1kmN3585E4465
21,1kmN3585E4466
9,1kmN3585E4467
233,1kmN3585E4468
36,1kmN3585E4469
37,1kmN3585E4470
15,1kmN3585E4471
23,1kmN3585E4472
19,1kmN3585E4473
27,1kmN3585E4474
28,1kmN3585E4475
32,1kmN3586E4455
3,1kmN3586E4456
15,1kmN3586E4457
20,1kmN3586E4458
201,1kmN3586E4459
42,1kmN3586E4460
14,1kmN3586E4461
38,1kmN3586E4462
29,1kmN3586E4463
28,1kmN3586E4464
14,1kmN3586E4465
43,1kmN3586E4466
46,1kmN3586E4467
19,1kmN3586E4468
148,1kmN3586E4469
39,1kmN3586E4470
3,1kmN3586E4473
63,1kmN3586E4474
4,1kmN3587E4456
38,1kmN3587E4457
37,1kmN3587E4458
17,1kmN3587E4459
5,1kmN3587E4460
125,1kmN3587E4461
77,1kmN3587E4462
11,1kmN3587E4463
60,1kmN3587E4464
1,1kmN3587E4465
48,1kmN3587E4466
43,1kmN3587E4467
60,1kmN3587E4468
206,1kmN3587E4469
4,1kmN3587E4470
8,1kmN3587E4471
6,1kmN3587E4472
2,1kmN3587E4473
11,1kmN3587E4474
40,1kmN3588E4460
20,1kmN3588E4461
20,1kmN3588E4462
31,1kmN3588E4463
152,1kmN3588E4464
445,1kmN3588E4465
37,1kmN3588E4466
30,1kmN3588E4467
30,1kmN3588E4468
30,1kmN3588E4469
30,1kmN3588E4470
15,1kmN3588E4472
37,1kmN3589E4461
23,1kmN3589E4462
29,1kmN3589E4463
10,1kmN3589E4464
216,1kmN3589E4465
26,1kmN3589E4466
40,1kmN3589E4467
56,1kmN3589E4468
25,1kmN3589E4469
7,1kmN3589E4470
4,1kmN3589E4472
9,1kmN3590E4460
70,1kmN3590E4461
513,1kmN3590E4462
212,1kmN3590E4463
52,1kmN3590E4464
65,1kmN3590E4465
254,1kmN3590E4466
254,1kmN3590E4467
111,1kmN3590E4468
1,1kmN3590E4470
4,1kmN3590E4471
19,1kmN3591E4461
212,1kmN3591E4462
909,1kmN3591E4463
185,1kmN3591E4464
207,1kmN3591E4465
49,1kmN3591E4466
895,1kmN3592E4462
888,1kmN3592E4463
63,1kmN3592E4464
17,1kmN3593E4462
31,1kmN3585E4418
5,1kmN3586E4416
21,1kmN3586E4417
98,1kmN3586E4418
24,1kmN3587E4416
36,1kmN3587E4417
5,1kmN3587E4418
20,1kmN3587E4419
16,1kmN3587E4420
2,1kmN3587E4421
2,1kmN3587E4422
64,1kmN3587E4423
34,1kmN3588E4415
8,1kmN3588E4416
42,1kmN3588E4417
18,1kmN3588E4418
21,1kmN3588E4419
10,1kmN3588E4420
14,1kmN3588E4421
33,1kmN3588E4422
18,1kmN3588E4423
11,1kmN3588E4424
21,1kmN3588E4425
12,1kmN3588E4426
39,1kmN3589E4416
4,1kmN3589E4417
46,1kmN3589E4418
106,1kmN3589E4419
146,1kmN3589E4420
21,1kmN3589E4421
82,1kmN3589E4422
68,1kmN3589E4423
15,1kmN3589E4424
8,1kmN3589E4425
18,1kmN3589E4426
2,1kmN3589E4427
22,1kmN3590E4417
93,1kmN3590E4418
538,1kmN3590E4419
1327,1kmN3590E4420
4,1kmN3590E4421
107,1kmN3590E4422
30,1kmN3590E4423
13,1kmN3590E4425
132,1kmN3590E4426
36,1kmN3590E4427
28,1kmN3590E4428
9,1kmN3590E4429
15,1kmN3591E4416
9,1kmN3591E4417
18,1kmN3591E4418
202,1kmN3591E4419
1313,1kmN3591E4420
7,1kmN3591E4422
26,1kmN3591E4423
20,1kmN3591E4424
43,1kmN3591E4425
34,1kmN3591E4426
11,1kmN3591E4427
8,1kmN3591E4428
9,1kmN3592E4416
59,1kmN3592E4417
30,1kmN3592E4418
488,1kmN3592E4419
58,1kmN3592E4420
15,1kmN3592E4422
37,1kmN3592E4423
32,1kmN3592E4424
36,1kmN3592E4425
49,1kmN3592E4426
37,1kmN3592E4427
9,1kmN3593E4416
46,1kmN3593E4417
3,1kmN3593E4418
2146,1kmN3593E4419
628,1kmN3593E4420
17,1kmN3593E4421
14,1kmN3593E4422
2,1kmN3593E4423
23,1kmN3593E4424
79,1kmN3593E4425
284,1kmN3593E4426
72,1kmN3593E4427
17,1kmN3593E4428
27,1kmN3594E4416
43,1kmN3594E4417
521,1kmN3594E4418
1480,1kmN3594E4419
397,1kmN3594E4420
8,1kmN3594E4421
54,1kmN3594E4422
121,1kmN3594E4423
72,1kmN3594E4424
133,1kmN3594E4425
294,1kmN3594E4426
61,1kmN3594E4427
11,1kmN3594E4428
20,1kmN3595E4416
100,1kmN3595E4417
689,1kmN3595E4418
953,1kmN3595E4419
181,1kmN3595E4420
10,1kmN3595E4421
26,1kmN3595E4422
63,1kmN3595E4423
48,1kmN3595E4424
9,1kmN3595E4425
20,1kmN3595E4427
15,1kmN3596E4415
20,1kmN3596E4416
17,1kmN3596E4417
36,1kmN3596E4418
303,1kmN3596E4419
20,1kmN3596E4420
42,1kmN3596E4421
1,1kmN3596E4422
143,1kmN3596E4423
58,1kmN3596E4424
18,1kmN3596E4425
46,1kmN3597E4414
20,1kmN3597E4415
4,1kmN3597E4416
7,1kmN3597E4417
33,1kmN3597E4418
25,1kmN3597E4419
38,1kmN3597E4420
16,1kmN3597E4421
34,1kmN3597E4422
53,1kmN3597E4423
20,1kmN3597E4424
45,1kmN3597E4425
9,1kmN3598E4414
18,1kmN3598E4415
26,1kmN3598E4416
37,1kmN3598E4417
7,1kmN3598E4418
26,1kmN3598E4419
15,1kmN3598E4420
15,1kmN3598E4421
6,1kmN3598E4422
48,1kmN3598E4423
9,1kmN3598E4424
9,1kmN3599E4415
40,1kmN3599E4416
48,1kmN3599E4417
24,1kmN3599E4418
50,1kmN3599E4419
76,1kmN3599E4420
34,1kmN3599E4421
33,1kmN3599E4422
24,1kmN3599E4423
22,1kmN3599E4424
32,1kmN3600E4415
27,1kmN3600E4416
107,1kmN3600E4417
108,1kmN3600E4418
36,1kmN3600E4419
34,1kmN3600E4420
17,1kmN3600E4421
11,1kmN3600E4422
82,1kmN3600E4423
32,1kmN3600E4424
13,1kmN3601E4410
43,1kmN3601E4411
29,1kmN3601E4412
26,1kmN3601E4414
175,1kmN3601E4415
150,1kmN3601E4416
49,1kmN3601E4417
19,1kmN3601E4418
36,1kmN3601E4419
22,1kmN3601E4420
30,1kmN3601E4421
6,1kmN3601E4422
20,1kmN3601E4423
61,1kmN3601E4424
7,1kmN3602E4408
20,1kmN3602E4410
27,1kmN3602E4411
28,1kmN3602E4412
53,1kmN3602E4413
196,1kmN3602E4414
365,1kmN3602E4415
37,1kmN3602E4416
14,1kmN3602E4417
20,1kmN3602E4418
21,1kmN3602E4419
18,1kmN3602E4420
19,1kmN3602E4421
21,1kmN3602E4422
4,1kmN3602E4423
21,1kmN3602E4424
15,1kmN3602E4425
10,1kmN3602E4426
25,1kmN3603E4408
39,1kmN3603E4411
17,1kmN3603E4412
16,1kmN3603E4413
647,1kmN3603E4414
1743,1kmN3603E4415
198,1kmN3603E4416
34,1kmN3603E4417
80,1kmN3603E4418
7,1kmN3603E4419
17,1kmN3603E4420
33,1kmN3603E4421
30,1kmN3603E4422
9,1kmN3603E4423
5,1kmN3603E4424
31,1kmN3603E4425
20,1kmN3604E4405
20,1kmN3604E4406
659,1kmN3604E4407
813,1kmN3604E4408
36,1kmN3604E4409
10,1kmN3604E4410
24,1kmN3604E4411
202,1kmN3604E4412
22,1kmN3604E4413
305,1kmN3604E4414
576,1kmN3604E4415
38,1kmN3604E4416
49,1kmN3604E4417
232,1kmN3604E4418
34,1kmN3604E4419
42,1kmN3604E4420
744,1kmN3604E4421
25,1kmN3604E4422
15,1kmN3604E4423
28,1kmN3604E4424
15,1kmN3604E4425
50,1kmN3604E4426
29,1kmN3605E4405
40,1kmN3605E4406
4,1kmN3605E4407
302,1kmN3605E4408
54,1kmN3605E4409
14,1kmN3605E4410
33,1kmN3605E4412
5,1kmN3605E4413
20,1kmN3605E4414
39,1kmN3605E4415
20,1kmN3605E4416
46,1kmN3605E4417
21,1kmN3605E4418
49,1kmN3605E4419
63,1kmN3605E4420
1080,1kmN3605E4421
197,1kmN3605E4422
12,1kmN3605E4423
28,1kmN3605E4424
455,1kmN3605E4425
27,1kmN3605E4426
28,1kmN3606E4413
36,1kmN3606E4414
178,1kmN3606E4415
48,1kmN3606E4417
18,1kmN3606E4418
10,1kmN3606E4419
51,1kmN3606E4420
58,1kmN3606E4421
12,1kmN3606E4422
181,1kmN3606E4423
49,1kmN3606E4424
24,1kmN3606E4425
19,1kmN3606E4426
7,1kmN3606E4427
58,1kmN3607E4412
40,1kmN3607E4413
49,1kmN3607E4414
18,1kmN3607E4415
130,1kmN3607E4416
4,1kmN3607E4417
74,1kmN3607E4418
30,1kmN3607E4419
62,1kmN3607E4420
78,1kmN3607E4421
26,1kmN3607E4422
42,1kmN3607E4424
9,1kmN3607E4425
43,1kmN3607E4426
10,1kmN3608E4412
45,1kmN3608E4413
23,1kmN3608E4414
13,1kmN3608E4415
46,1kmN3608E4416
7,1kmN3608E4417
25,1kmN3608E4421
4,1kmN3608E4422
10,1kmN3608E4425
10,1kmN3609E4416
1,1kmN3609E4417
3,1kmN3604E4444
97,1kmN3605E4441
75,1kmN3605E4442
40,1kmN3605E4443
55,1kmN3605E4444
39,1kmN3605E4445
4,1kmN3606E4439
126,1kmN3606E4441
12,1kmN3606E4442
124,1kmN3606E4443
57,1kmN3606E4444
12,1kmN3606E4445
13,1kmN3607E4438
4,1kmN3607E4439
54,1kmN3607E4441
63,1kmN3607E4443
558,1kmN3607E4444
28,1kmN3607E4445
20,1kmN3608E4438
9,1kmN3608E4440
37,1kmN3608E4441
21,1kmN3608E4442
7,1kmN3608E4443
813,1kmN3608E4444
348,1kmN3608E4445
2,1kmN3609E4438
6,1kmN3609E4439
17,1kmN3609E4440
13,1kmN3609E4441
84,1kmN3609E4442
78,1kmN3609E4443
104,1kmN3609E4444
184,1kmN3609E4445
61,1kmN3609E4446
411,1kmN3610E4437
916,1kmN3610E4438
18,1kmN3610E4439
43,1kmN3610E4440
72,1kmN3610E4441
5,1kmN3610E4442
22,1kmN3610E4443
10,1kmN3610E4444
42,1kmN3610E4445
50,1kmN3610E4446
38,1kmN3610E4447
21,1kmN3611E4436
625,1kmN3611E4437
1406,1kmN3611E4438
229,1kmN3611E4439
36,1kmN3611E4440
10,1kmN3611E4441
12,1kmN3611E4442
9,1kmN3611E4443
8,1kmN3611E4444
474,1kmN3611E4445
118,1kmN3611E4446
132,1kmN3611E4447
116,1kmN3611E4448
158,1kmN3611E4449
28,1kmN3611E4450
6,1kmN3612E4435
5,1kmN3612E4436
205,1kmN3612E4437
339,1kmN3612E4438
27,1kmN3612E4439
28,1kmN3612E4440
71,1kmN3612E4441
27,1kmN3612E4443
281,1kmN3612E4444
1311,1kmN3612E4445
210,1kmN3612E4446
229,1kmN3612E4447
146,1kmN3612E4448
10,1kmN3612E4449
13,1kmN3612E4450
10,1kmN3613E4435
6,1kmN3613E4436
9,1kmN3613E4437
25,1kmN3613E4438
6,1kmN3613E4439
4,1kmN3613E4442
3,1kmN3613E4443
38,1kmN3613E4445
7,1kmN3613E4446
64,1kmN3613E4448
49,1kmN3613E4449
21,1kmN3614E4434
16,1kmN3614E4435
119,1kmN3614E4436
9,1kmN3614E4437
205,1kmN3614E4438
80,1kmN3614E4439
79,1kmN3614E4440
27,1kmN3614E4441
7,1kmN3614E4442
4,1kmN3614E4443
16,1kmN3614E4444
75,1kmN3614E4445
8,1kmN3614E4446
22,1kmN3614E4447
53,1kmN3614E4450
10,1kmN3615E4434
1,1kmN3615E4435
334,1kmN3615E4436
63,1kmN3615E4437
598,1kmN3615E4438
314,1kmN3615E4439
1,1kmN3615E4440
30,1kmN3615E4441
22,1kmN3615E4442
15,1kmN3615E4443
11,1kmN3615E4444
31,1kmN3615E4445
5,1kmN3616E4434
22,1kmN3616E4435
74,1kmN3616E4436
27,1kmN3616E4437
144,1kmN3616E4438
394,1kmN3616E4439
8,1kmN3616E4440
41,1kmN3616E4443
211,1kmN3616E4444
96,1kmN3616E4445
53,1kmN3616E4446
139,1kmN3617E4434
841,1kmN3617E4435
97,1kmN3617E4436
3,1kmN3617E4437
48,1kmN3617E4438
231,1kmN3617E4439
16,1kmN3617E4440
16,1kmN3617E4441
342,1kmN3617E4443
1339,1kmN3617E4444
30,1kmN3617E4445
30,1kmN3617E4446
11,1kmN3618E4434
322,1kmN3618E4435
16,1kmN3618E4436
14,1kmN3618E4437
4,1kmN3618E4438
74,1kmN3618E4439
93,1kmN3618E4441
54,1kmN3618E4442
30,1kmN3618E4443
60,1kmN3618E4444
9,1kmN3618E4445
100,1kmN3618E4446
57,1kmN3618E4447
6,1kmN3619E4435
17,1kmN3619E4436
9,1kmN3619E4438
44,1kmN3619E4439
20,1kmN3619E4440
30,1kmN3619E4441
360,1kmN3619E4442
7,1kmN3619E4443
28,1kmN3619E4444
76,1kmN3619E4445
50,1kmN3619E4446
14,1kmN3619E4447
2,1kmN3620E4435
19,1kmN3620E4436
72,1kmN3620E4438
74,1kmN3620E4439
7,1kmN3620E4440
4,1kmN3620E4441
248,1kmN3620E4442
28,1kmN3620E4443
5,1kmN3620E4444
83,1kmN3620E4445
73,1kmN3620E4446
15,1kmN3620E4447
50,1kmN3621E4436
676,1kmN3621E4437
80,1kmN3621E4438
29,1kmN3621E4439
72,1kmN3621E4440
139,1kmN3621E4441
13,1kmN3621E4442
128,1kmN3621E4443
9,1kmN3621E4446
270,1kmN3622E4436
852,1kmN3622E4437
21,1kmN3622E4438
20,1kmN3622E4439
4,1kmN3622E4440
84,1kmN3622E4441
19,1kmN3622E4442
39,1kmN3622E4443
37,1kmN3622E4444
6,1kmN3622E4446
10,1kmN3623E4436
272,1kmN3623E4437
56,1kmN3623E4438
244,1kmN3623E4439
1438,1kmN3623E4440
48,1kmN3623E4442
301,1kmN3623E4443
73,1kmN3623E4444
2,1kmN3624E4436
140,1kmN3624E4437
120,1kmN3624E4438
25,1kmN3624E4439
330,1kmN3624E4440
13,1kmN3624E4441
21,1kmN3624E4442
34,1kmN3624E4443
207,1kmN3624E4444
5,1kmN3624E4445
8,1kmN3625E4437
21,1kmN3625E4438
99,1kmN3625E4439
2,1kmN3625E4440
16,1kmN3625E4441
82,1kmN3625E4442
19,1kmN3625E4443
53,1kmN3625E4444
427,1kmN3625E4445
6,1kmN3626E4437
27,1kmN3626E4438
11,1kmN3626E4439
1,1kmN3626E4440
19,1kmN3626E4441
118,1kmN3626E4442
16,1kmN3626E4443
18,1kmN3627E4441
32,1kmN3627E4442
6,1kmN3627E4443
22,1kmN3628E4442
4,1kmN3503E4412
2,1kmN3504E4411
18,1kmN3504E4412
6,1kmN3504E4413
6,1kmN3504E4415
12,1kmN3505E4411
15,1kmN3505E4412
4,1kmN3505E4413
14,1kmN3505E4415
7,1kmN3505E4416
19,1kmN3505E4417
19,1kmN3505E4418
24,1kmN3505E4419
30,1kmN3505E4420
53,1kmN3506E4407
403,1kmN3506E4408
17,1kmN3506E4409
23,1kmN3506E4410
18,1kmN3506E4411
21,1kmN3506E4412
7,1kmN3506E4413
14,1kmN3506E4414
43,1kmN3506E4415
12,1kmN3506E4416
30,1kmN3506E4417
17,1kmN3506E4418
7,1kmN3506E4419
8,1kmN3506E4420
52,1kmN3507E4407
400,1kmN3507E4408
469,1kmN3507E4409
19,1kmN3507E4410
2,1kmN3507E4411
2,1kmN3507E4412
24,1kmN3507E4413
5,1kmN3507E4414
1,1kmN3507E4415
18,1kmN3507E4416
196,1kmN3507E4417
27,1kmN3507E4418
5,1kmN3507E4419
1,1kmN3508E4406
13,1kmN3508E4407
12,1kmN3508E4408
473,1kmN3508E4409
9,1kmN3508E4410
5,1kmN3508E4411
15,1kmN3508E4412
21,1kmN3508E4413
75,1kmN3508E4414
9,1kmN3508E4415
23,1kmN3508E4416
129,1kmN3508E4417
6,1kmN3508E4418
7,1kmN3508E4419
2,1kmN3508E4420
3,1kmN3508E4421
7,1kmN3509E4405
14,1kmN3509E4406
1,1kmN3509E4407
23,1kmN3509E4408
52,1kmN3509E4409
347,1kmN3509E4410
14,1kmN3509E4411
30,1kmN3509E4412
5,1kmN3509E4413
54,1kmN3509E4414
28,1kmN3509E4415
22,1kmN3509E4416
13,1kmN3509E4417
6,1kmN3509E4419
1,1kmN3509E4420
9,1kmN3509E4421
2,1kmN3510E4407
4,1kmN3510E4408
75,1kmN3510E4409
1158,1kmN3510E4410
275,1kmN3510E4411
32,1kmN3510E4412
20,1kmN3510E4413
5,1kmN3510E4414
8,1kmN3510E4415
26,1kmN3510E4416
48,1kmN3510E4417
6,1kmN3510E4419
34,1kmN3510E4420
13,1kmN3510E4421
19,1kmN3511E4401
22,1kmN3511E4402
5,1kmN3511E4403
4,1kmN3511E4404
1,1kmN3511E4405
2,1kmN3511E4407
16,1kmN3511E4409
164,1kmN3511E4410
183,1kmN3511E4411
2,1kmN3511E4412
11,1kmN3511E4413
38,1kmN3511E4414
13,1kmN3511E4415
25,1kmN3511E4416
5,1kmN3511E4417
7,1kmN3511E4418
23,1kmN3511E4420
32,1kmN3511E4421
27,1kmN3512E4399
9,1kmN3512E4400
3,1kmN3512E4401
8,1kmN3512E4402
2,1kmN3512E4406
10,1kmN3512E4407
7,1kmN3512E4408
70,1kmN3512E4410
6,1kmN3512E4411
56,1kmN3512E4412
195,1kmN3512E4414
748,1kmN3512E4415
296,1kmN3512E4416
143,1kmN3512E4417
71,1kmN3512E4418
112,1kmN3512E4419
3,1kmN3512E4420
15,1kmN3512E4421
2,1kmN3513E4396
4,1kmN3513E4397
12,1kmN3513E4398
7,1kmN3513E4399
3,1kmN3513E4400
1,1kmN3513E4401
5,1kmN3513E4406
37,1kmN3513E4407
13,1kmN3513E4408
13,1kmN3513E4409
17,1kmN3513E4410
13,1kmN3513E4411
2,1kmN3513E4412
36,1kmN3513E4413
4,1kmN3513E4414
317,1kmN3513E4415
11,1kmN3513E4416
10,1kmN3513E4417
55,1kmN3513E4419
20,1kmN3513E4420
7,1kmN3513E4421
2,1kmN3514E4393
9,1kmN3514E4394
7,1kmN3514E4395
12,1kmN3514E4396
8,1kmN3514E4397
6,1kmN3514E4398
4,1kmN3514E4399
20,1kmN3514E4400
12,1kmN3514E4401
10,1kmN3514E4402
1,1kmN3514E4404
30,1kmN3514E4406
75,1kmN3514E4407
74,1kmN3514E4408
9,1kmN3514E4409
3,1kmN3514E4410
9,1kmN3514E4411
4,1kmN3514E4412
16,1kmN3514E4413
16,1kmN3514E4414
19,1kmN3514E4415
17,1kmN3514E4417
60,1kmN3514E4418
31,1kmN3514E4419
5,1kmN3515E4392
21,1kmN3515E4393
6,1kmN3515E4394
11,1kmN3515E4395
5,1kmN3515E4396
14,1kmN3515E4397
18,1kmN3515E4398
1,1kmN3515E4399
16,1kmN3515E4400
12,1kmN3515E4401
9,1kmN3515E4402
6,1kmN3515E4404
9,1kmN3515E4405
18,1kmN3515E4406
21,1kmN3515E4407
128,1kmN3515E4408
11,1kmN3515E4409
36,1kmN3515E4410
3,1kmN3515E4411
19,1kmN3515E4412
8,1kmN3515E4413
9,1kmN3515E4414
23,1kmN3515E4415
62,1kmN3515E4416
18,1kmN3515E4417
2,1kmN3515E4419
12,1kmN3515E4420
2,1kmN3516E4388
46,1kmN3516E4389
9,1kmN3516E4391
14,1kmN3516E4393
6,1kmN3516E4394
6,1kmN3516E4395
4,1kmN3516E4396
19,1kmN3516E4397
18,1kmN3516E4398
3,1kmN3516E4399
9,1kmN3516E4400
8,1kmN3516E4403
10,1kmN3516E4404
20,1kmN3516E4405
56,1kmN3516E4406
8,1kmN3516E4407
40,1kmN3516E4408
25,1kmN3516E4409
80,1kmN3516E4410
30,1kmN3516E4411
18,1kmN3516E4412
17,1kmN3516E4413
18,1kmN3516E4414
38,1kmN3516E4415
37,1kmN3516E4416
9,1kmN3516E4417
5,1kmN3516E4418
4,1kmN3516E4420
11,1kmN3517E4387
5,1kmN3517E4388
4,1kmN3517E4389
12,1kmN3517E4390
19,1kmN3517E4391
7,1kmN3517E4392
28,1kmN3517E4393
23,1kmN3517E4394
6,1kmN3517E4395
76,1kmN3517E4396
215,1kmN3517E4397
94,1kmN3517E4398
89,1kmN3517E4399
29,1kmN3517E4400
